date,AAL,DAL,UAL,LUV,ALK,SPY
2016-02-01,37.63332748413086,39.66007614135742,48.86000061035156,33.767250061035156,64.99458312988281,163.25823974609375
2016-02-02,35.38754653930664,38.25650405883789,46.45000076293945,32.145423889160156,62.84012222290039,160.3159637451172
2016-02-03,35.84626388549805,38.42316818237305,47.56999969482422,32.471553802490234,62.20208740234375,161.2770538330078
2016-02-04,36.51520919799805,38.63370895385742,48.40999984741211,33.09736633300781,63.71855926513672,161.52992248535156
2016-02-05,35.119972229003906,36.852901458740234,46.86000061035156,31.457921981811523,59.696266174316406,158.4528045654297
2016-02-08,34.06589889526367,35.76512908935547,45.68000030517578,30.602951049804688,58.309268951416016,156.31985473632812
2016-02-09,34.679176330566406,36.82658767700195,46.47999954223633,31.07010269165039,60.68564987182617,156.32827758789062
2016-02-10,35.570350646972656,37.95823287963867,47.709999084472656,31.32571792602539,61.80448913574219,156.1934051513672
2016-02-11,34.9666633605957,37.45820999145508,46.97999954223633,31.149429321289062,61.89696502685547,154.16160583496094
2016-02-12,36.24113082885742,37.832210540771484,48.349998474121094,31.94271469116211,63.28396224975586,157.3398895263672
2016-02-16,36.99814987182617,39.23146057128906,48.869998931884766,32.68309783935547,64.3565673828125,159.9955596923828
2016-02-17,37.69766616821289,40.569087982177734,50.61000061035156,33.94353103637695,66.36306762695312,162.6090850830078
2016-02-18,37.88933181762695,40.88589859008789,51.939998626708984,34.37543869018555,66.87164306640625,161.9430694580078
2016-02-19,38.10013961791992,41.114707946777344,53.81999969482422,34.648677825927734,67.14545440673828,161.8671417236328
2016-02-22,39.13505172729492,42.96275329589844,55.4900016784668,35.979610443115234,67.19186401367188,164.21087646484375
2016-02-23,38.69425582885742,43.07715606689453,55.45000076293945,36.20878982543945,67.5167465209961,162.136962890625
2016-02-24,38.96256637573242,43.068359375,56.2599983215332,36.455589294433594,68.31498718261719,162.87890625
2016-02-25,39.63334655761719,43.29716491699219,56.86000061035156,37.539730072021484,69.53092956542969,164.8516082763672
2016-02-26,39.16380310058594,42.11793518066406,56.58000183105469,37.16952896118164,69.21533203125,164.47219848632812
2016-02-29,39.28837585449219,42.45234680175781,57.2599983215332,36.97562789916992,68.59343719482422,163.18235778808594
2016-03-01,40.08372497558594,43.03315353393555,58.400001525878906,37.527503967285156,71.53582000732422,167.01828002929688
2016-03-02,39.85374450683594,42.725162506103516,57.91999816894531,37.03301239013672,71.71218872070312,167.7685546875
